14/09/2017 5:35:35 PM:- Created: 14/09/2017; Acct: 01; Chart: 1000066; $Amount: 39.72; $Tax: 0.00; REFNO: 600034; DESCR: Client Bill 154361; Owner Code: NMEMO; Owner: 505; Invoice: -1; Creditor Code: ; WHO: DBS
27/03/2018 11:23:37 AM:- Created: 27/03/2018; Acct: 01; Chart: 1001005; $Amount: 560.00; $Tax: 0.00; REFNO: 2563; DESCR: PHOTO COPIERS; Owner Code: INVOICE; Owner: 164; Invoice: 164; Creditor Code: CANNO01; WHO: DBS
27/03/2018 4:49:48 PM:- Created: 27/03/2018; Acct: 01; Chart: 1000002; $Amount: 560.00; $Tax: 0.00; REFNO: 5629; DESCR: PHOTO COPIERS; Owner Code: CHEQUE; Owner: 260; Invoice: -1; Creditor Code: ; WHO: DBS
27/03/2018 4:49:48 PM:- Created: 27/03/2018; Acct: 01; Chart: 1001005; $Amount: -560.00; $Tax: -50.91; REFNO: 5629; DESCR: PHOTO COPIERS; Owner Code: CHEQUE; Owner: 260; Invoice: 164; Creditor Code: ; WHO: DBS
27/03/2018 4:50:37 PM:- Created: 27/03/2018; Acct: 01; Chart: 3200; $Amount: 509.09; $Tax: 0.00; REFNO: 31049; DESCR: 31049:Write Off; Owner Code: JOURNAL; Owner: 31049; Invoice: -1; Creditor Code: ; WHO: DBS
27/03/2018 4:50:37 PM:- Created: 27/03/2018; Acct: 01; Chart: 1001005; $Amount: -509.09; $Tax: 0.00; REFNO: 31049; DESCR: 31049:Write Off; Owner Code: JOURNAL; Owner: 31049; Invoice: -1; Creditor Code: ; WHO: DBS
3/04/2018 11:37:37 AM:- Created: 3/04/2018; Acct: 01; Chart: 1000034; $Amount: 30.00; $Tax: 3.00; REFNO: HAMM01; DESCR: Client Bill 154377; Owner Code: NMEMO; Owner: 661; Invoice: -1; Creditor Code: ; WHO: DBS
3/04/2018 11:37:37 AM:- Created: 3/04/2018; Acct: 01; Chart: 3200; $Amount: -3.00; $Tax: 0.00; REFNO: HAMM01; DESCR: Client Bill 154377; Owner Code: NMEMO; Owner: 661; Invoice: -1; Creditor Code: ; WHO: DBS
3/04/2018 11:37:37 AM:- Created: 3/04/2018; Acct: 01; Chart: 3200; $Amount: -30.00; $Tax: 0.00; REFNO: HAMM01; DESCR: Client Bill 154377; Owner Code: NMEMO; Owner: 661; Invoice: -1; Creditor Code: ; WHO: DBS
3/04/2018 11:37:37 AM:- Created: 3/04/2018; Acct: 01; Chart: 1000066; $Amount: 256.71; $Tax: 3.15; REFNO: HAMM01; DESCR: Client Bill 154377; Owner Code: NMEMO; Owner: 661; Invoice: -1; Creditor Code: ; WHO: DBS
3/04/2018 11:37:37 AM:- Created: 3/04/2018; Acct: 01; Chart: 3200; $Amount: -256.71; $Tax: 0.00; REFNO: HAMM01; DESCR: Client Bill 154377; Owner Code: NMEMO; Owner: 661; Invoice: -1; Creditor Code: ; WHO: DBS
3/04/2018 11:37:37 AM:- Created: 3/04/2018; Acct: 01; Chart: 3200; $Amount: -3.15; $Tax: 0.00; REFNO: HAMM01; DESCR: Client Bill 154377; Owner Code: NMEMO; Owner: 661; Invoice: -1; Creditor Code: ; WHO: DBS
3/04/2018 11:37:37 AM:- Created: 3/04/2018; Acct: 01; Chart: 1001008; $Amount: 20.00; $Tax: 0.00; REFNO: HAMM01; DESCR: Client Bill 154377; Owner Code: NMEMO; Owner: 661; Invoice: -1; Creditor Code: ; WHO: DBS
3/04/2018 11:37:37 AM:- Created: 3/04/2018; Acct: 01; Chart: 3200; $Amount: -20.00; $Tax: 0.00; REFNO: HAMM01; DESCR: Client Bill 154377; Owner Code: NMEMO; Owner: 661; Invoice: -1; Creditor Code: ; WHO: DBS
3/04/2018 11:37:37 AM:- Created: 3/04/2018; Acct: 01; Chart: 3300; $Amount: 400.00; $Tax: 0.00; REFNO: HAMM01; DESCR: Client Bill 154377; Owner Code: NMEMO; Owner: 661; Invoice: -1; Creditor Code: ; WHO: DBS
3/04/2018 11:37:37 AM:- Created: 3/04/2018; Acct: 01; Chart: 3200; $Amount: -400.00; $Tax: 0.00; REFNO: HAMM01; DESCR: Client Bill 154377; Owner Code: NMEMO; Owner: 661; Invoice: -1; Creditor Code: ; WHO: DBS
3/04/2018 11:37:37 AM:- Created: 3/04/2018; Acct: 01; Chart: 1001999; $Amount: -20.00; $Tax: 0.00; REFNO: HAMM01; DESCR: Client Bill 154377; Owner Code: NMEMO; Owner: 661; Invoice: -1; Creditor Code: ; WHO: DBS
3/04/2018 11:37:37 AM:- Created: 3/04/2018; Acct: 01; Chart: 3200; $Amount: 20.00; $Tax: 0.00; REFNO: HAMM01; DESCR: Client Bill 154377; Owner Code: NMEMO; Owner: 661; Invoice: -1; Creditor Code: ; WHO: DBS
3/04/2018 11:37:37 AM:- Created: 3/04/2018; Acct: 01; Chart: 3200; $Amount: -417.19; $Tax: 0.00; REFNO: HAMM01; DESCR: Client Bill 154377; Owner Code: NMEMO; Owner: 661; Invoice: -1; Creditor Code: ; WHO: DBS
3/04/2018 11:37:37 AM:- Created: 3/04/2018; Acct: 01; Chart: 1001007; $Amount: 417.19; $Tax: 0.00; REFNO: HAMM01; DESCR: Client Bill 154377; Owner Code: NMEMO; Owner: 661; Invoice: -1; Creditor Code: ; WHO: DBS
3/04/2018 11:37:37 AM:- Created: 3/04/2018; Acct: 01; Chart: 3200; $Amount: -21.71; $Tax: 0.00; REFNO: HAMM01; DESCR: Client Bill 154377; Owner Code: NMEMO; Owner: 661; Invoice: -1; Creditor Code: ; WHO: DBS
3/04/2018 11:37:38 AM:- Created: 3/04/2018; Acct: 01; Chart: 4990; $Amount: 27.86; $Tax: 0.00; REFNO: HAMM01; DESCR: Client Bill 154377; Owner Code: NMEMO; Owner: 661; Invoice: -1; Creditor Code: ; WHO: DBS
3/04/2018 2:15:01 PM:- Created: 3/04/2018; Acct: 01; Chart: 145010; $Amount: 200.00; $Tax: 0.00; REFNO: 00005; DESCR: Test 1; Owner Code: CHEQUE; Owner: 2; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 2:15:01 PM:- Created: 3/04/2018; Acct: 01; Chart: 113010; $Amount: -186.92; $Tax: -13.08; REFNO: 00005; DESCR: Test 1; Owner Code: CHEQUE; Owner: 2; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 2:15:01 PM:- Created: 3/04/2018; Acct: 01; Chart: 180040; $Amount: -13.08; $Tax: 0.00; REFNO: 00005; DESCR: Test 1; Owner Code: CHEQUE; Owner: 2; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 2:21:19 PM:- Created: 3/04/2018; Acct: 01; Chart: 145010; $Amount: 150.00; $Tax: 0.00; REFNO: 00006; DESCR: Test 2; Owner Code: CHEQUE; Owner: 3; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 2:21:19 PM:- Created: 3/04/2018; Acct: 01; Chart: 113010; $Amount: -140.19; $Tax: -9.81; REFNO: 00006; DESCR: Test 2; Owner Code: CHEQUE; Owner: 3; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 2:21:19 PM:- Created: 3/04/2018; Acct: 01; Chart: 180040; $Amount: -9.81; $Tax: 0.00; REFNO: 00006; DESCR: Test 2; Owner Code: CHEQUE; Owner: 3; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 2:32:58 PM:- Created: 3/04/2018; Acct: 01; Chart: 113010; $Amount: 327.11; $Tax: 22.89; REFNO: 800981; DESCR: Client Bill 18; Owner Code: NMEMO; Owner: 4; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 2:32:58 PM:- Created: 3/04/2018; Acct: 01; Chart: 145040; $Amount: -327.11; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 18; Owner Code: NMEMO; Owner: 4; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 2:32:58 PM:- Created: 3/04/2018; Acct: 01; Chart: 180035; $Amount: 22.90; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 18; Owner Code: NMEMO; Owner: 4; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 2:34:47 PM:- Created: 3/04/2018; Acct: 01; Chart: 113010; $Amount: 327.11; $Tax: 22.89; REFNO: 800981; DESCR: Client Bill 18; Owner Code: NMEMO; Owner: 4; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 2:34:47 PM:- Created: 3/04/2018; Acct: 01; Chart: 145040; $Amount: -327.11; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 18; Owner Code: NMEMO; Owner: 4; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 2:34:48 PM:- Created: 3/04/2018; Acct: 01; Chart: 145040; $Amount: -22.89; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 18; Owner Code: NMEMO; Owner: 4; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 2:34:48 PM:- Created: 3/04/2018; Acct: 01; Chart: 180035; $Amount: 22.90; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 18; Owner Code: NMEMO; Owner: 4; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 2:35:17 PM:- Created: 3/04/2018; Acct: 01; Chart: 113010; $Amount: 327.11; $Tax: 22.89; REFNO: 800981; DESCR: Client Bill 18; Owner Code: NMEMO; Owner: 4; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 2:35:17 PM:- Created: 3/04/2018; Acct: 01; Chart: 145040; $Amount: -327.11; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 18; Owner Code: NMEMO; Owner: 4; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 2:35:17 PM:- Created: 3/04/2018; Acct: 01; Chart: 145040; $Amount: -22.89; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 18; Owner Code: NMEMO; Owner: 4; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 2:35:17 PM:- Created: 3/04/2018; Acct: 01; Chart: 180035; $Amount: 22.90; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 18; Owner Code: NMEMO; Owner: 4; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 2:37:54 PM:- Created: 3/04/2018; Acct: 01; Chart: 113010; $Amount: 327.11; $Tax: 22.89; REFNO: 800981; DESCR: Client Bill 18; Owner Code: NMEMO; Owner: 4; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 2:37:54 PM:- Created: 3/04/2018; Acct: 01; Chart: 145040; $Amount: -327.11; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 18; Owner Code: NMEMO; Owner: 4; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 2:37:54 PM:- Created: 3/04/2018; Acct: 01; Chart: 180035; $Amount: 22.90; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 18; Owner Code: NMEMO; Owner: 4; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 3:18:36 PM:- Created: 3/04/2018; Acct: 01; Chart: 113010; $Amount: 327.11; $Tax: 22.89; REFNO: 800981; DESCR: Client Bill 28; Owner Code: NMEMO; Owner: 14; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 3:18:36 PM:- Created: 3/04/2018; Acct: 01; Chart: 145040; $Amount: -327.11; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 28; Owner Code: NMEMO; Owner: 14; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 3:18:36 PM:- Created: 3/04/2018; Acct: 01; Chart: 180035; $Amount: 22.89; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 28; Owner Code: NMEMO; Owner: 14; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 3:19:44 PM:- Created: 3/04/2018; Acct: 01; Chart: 113010; $Amount: 327.11; $Tax: 22.89; REFNO: 800981; DESCR: Client Bill 28; Owner Code: NMEMO; Owner: 14; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 3:19:44 PM:- Created: 3/04/2018; Acct: 01; Chart: 145040; $Amount: -327.11; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 28; Owner Code: NMEMO; Owner: 14; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 3:19:44 PM:- Created: 3/04/2018; Acct: 01; Chart: 145040; $Amount: -22.89; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 28; Owner Code: NMEMO; Owner: 14; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 3:19:44 PM:- Created: 3/04/2018; Acct: 01; Chart: 180035; $Amount: 22.89; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 28; Owner Code: NMEMO; Owner: 14; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 3:38:36 PM:- Created: 3/04/2018; Acct: 01; Chart: 145010; $Amount: 200.00; $Tax: 0.00; REFNO: 00007; DESCR: Test 3; Owner Code: CHEQUE; Owner: 4; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 3:38:36 PM:- Created: 3/04/2018; Acct: 01; Chart: 113010; $Amount: -186.92; $Tax: -13.08; REFNO: 00007; DESCR: Test 3; Owner Code: CHEQUE; Owner: 4; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 3:38:36 PM:- Created: 3/04/2018; Acct: 01; Chart: 180040; $Amount: -13.08; $Tax: 0.00; REFNO: 00007; DESCR: Test 3; Owner Code: CHEQUE; Owner: 4; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 3:41:55 PM:- Created: 3/04/2018; Acct: 01; Chart: 145010; $Amount: 250.00; $Tax: 0.00; REFNO: 00008; DESCR: Test 4; Owner Code: CHEQUE; Owner: 5; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 3:41:55 PM:- Created: 3/04/2018; Acct: 01; Chart: 113010; $Amount: -233.65; $Tax: -16.35; REFNO: 00008; DESCR: Test 4; Owner Code: CHEQUE; Owner: 5; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 3:41:55 PM:- Created: 3/04/2018; Acct: 01; Chart: 180040; $Amount: -16.35; $Tax: 0.00; REFNO: 00008; DESCR: Test 4; Owner Code: CHEQUE; Owner: 5; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 3:46:38 PM:- Created: 3/04/2018; Acct: 01; Chart: 145010; $Amount: 300.00; $Tax: 0.00; REFNO: 00009; DESCR: Test 5; Owner Code: CHEQUE; Owner: 6; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 3:46:38 PM:- Created: 3/04/2018; Acct: 01; Chart: 113010; $Amount: -280.38; $Tax: -19.62; REFNO: 00009; DESCR: Test 5; Owner Code: CHEQUE; Owner: 6; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 3:46:38 PM:- Created: 3/04/2018; Acct: 01; Chart: 180040; $Amount: -19.62; $Tax: 0.00; REFNO: 00009; DESCR: Test 5; Owner Code: CHEQUE; Owner: 6; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 3:54:03 PM:- Created: 3/04/2018; Acct: 01; Chart: 145010; $Amount: 500.00; $Tax: 0.00; REFNO: 00010; DESCR: Test 7; Owner Code: CHEQUE; Owner: 7; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 3:56:36 PM:- Created: 3/04/2018; Acct: 01; Chart: 145010; $Amount: 500.00; $Tax: 0.00; REFNO: 00010; DESCR: Test 6; Owner Code: CHEQUE; Owner: 7; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 3:56:36 PM:- Created: 3/04/2018; Acct: 01; Chart: 113010; $Amount: -467.29; $Tax: -32.71; REFNO: 00010; DESCR: Test 6; Owner Code: CHEQUE; Owner: 7; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 3:56:36 PM:- Created: 3/04/2018; Acct: 01; Chart: 180040; $Amount: -32.71; $Tax: 0.00; REFNO: 00010; DESCR: Test 6; Owner Code: CHEQUE; Owner: 7; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 3:57:41 PM:- Created: 3/04/2018; Acct: 01; Chart: 113010; $Amount: 1168.24; $Tax: 81.76; REFNO: 800981; DESCR: Client Bill 35; Owner Code: NMEMO; Owner: 21; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 3:57:41 PM:- Created: 3/04/2018; Acct: 01; Chart: 145040; $Amount: -1168.24; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 35; Owner Code: NMEMO; Owner: 21; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 3:57:41 PM:- Created: 3/04/2018; Acct: 01; Chart: 145040; $Amount: -81.76; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 35; Owner Code: NMEMO; Owner: 21; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 3:57:41 PM:- Created: 3/04/2018; Acct: 01; Chart: 180035; $Amount: 81.77; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 35; Owner Code: NMEMO; Owner: 21; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 4:57:27 PM:- Created: 3/04/2018; Acct: 01; Chart: 113020; $Amount: -186.92; $Tax: -13.08; REFNO: 800981; DESCR: Test; Owner Code: CHEQREQ; Owner: 2; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 4:57:27 PM:- Created: 3/04/2018; Acct: 01; Chart: 180040; $Amount: -13.08; $Tax: 0.00; REFNO: 800981; DESCR: Test; Owner Code: CHEQREQ; Owner: 2; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 4:57:27 PM:- Created: 3/04/2018; Acct: 01; Chart: 113020; $Amount: 200.00; $Tax: 0.00; REFNO: 800981; DESCR: Test; Owner Code: CHEQREQ; Owner: 2; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 4:59:16 PM:- Created: 3/04/2018; Acct: 01; Chart: 113020; $Amount: -280.37; $Tax: -19.63; REFNO: 800981; DESCR: Test cheqreq; Owner Code: CHEQREQ; Owner: 3; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 4:59:16 PM:- Created: 3/04/2018; Acct: 01; Chart: 180040; $Amount: -19.63; $Tax: 0.00; REFNO: 800981; DESCR: Test cheqreq; Owner Code: CHEQREQ; Owner: 3; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 4:59:16 PM:- Created: 3/04/2018; Acct: 01; Chart: 113020; $Amount: 300.00; $Tax: 0.00; REFNO: 800981; DESCR: Test cheqreq; Owner Code: CHEQREQ; Owner: 3; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 5:02:06 PM:- Created: 3/04/2018; Acct: 01; Chart: 113020; $Amount: 467.29; $Tax: 32.71; REFNO: 800981; DESCR: Client Bill 37; Owner Code: NMEMO; Owner: 23; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 5:02:06 PM:- Created: 3/04/2018; Acct: 01; Chart: 145040; $Amount: -467.29; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 37; Owner Code: NMEMO; Owner: 23; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 5:02:06 PM:- Created: 3/04/2018; Acct: 01; Chart: 145040; $Amount: -32.71; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 37; Owner Code: NMEMO; Owner: 23; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 5:02:06 PM:- Created: 3/04/2018; Acct: 01; Chart: 113010; $Amount: -467.29; $Tax: -32.71; REFNO: 800981; DESCR: Client Bill 37; Owner Code: NMEMO; Owner: 23; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 5:02:06 PM:- Created: 3/04/2018; Acct: 01; Chart: 145040; $Amount: 467.29; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 37; Owner Code: NMEMO; Owner: 23; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 5:02:06 PM:- Created: 3/04/2018; Acct: 01; Chart: 113010; $Amount: -467.29; $Tax: -32.71; REFNO: 800981; DESCR: Client Bill 37; Owner Code: NMEMO; Owner: 23; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 5:02:06 PM:- Created: 3/04/2018; Acct: 01; Chart: 145040; $Amount: 467.29; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 37; Owner Code: NMEMO; Owner: 23; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 5:07:57 PM:- Created: 3/04/2018; Acct: 01; Chart: 113020; $Amount: 467.29; $Tax: 32.71; REFNO: 800981; DESCR: Client Bill 37; Owner Code: NMEMO; Owner: 23; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 5:08:02 PM:- Created: 3/04/2018; Acct: 01; Chart: 145040; $Amount: -467.29; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 37; Owner Code: NMEMO; Owner: 23; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 5:08:18 PM:- Created: 3/04/2018; Acct: 01; Chart: 145040; $Amount: -32.71; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 37; Owner Code: NMEMO; Owner: 23; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 5:08:38 PM:- Created: 3/04/2018; Acct: 01; Chart: 113010; $Amount: -467.29; $Tax: -32.71; REFNO: 800981; DESCR: Client Bill 37; Owner Code: NMEMO; Owner: 23; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 5:08:49 PM:- Created: 3/04/2018; Acct: 01; Chart: 145040; $Amount: 467.29; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 37; Owner Code: NMEMO; Owner: 23; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 5:09:07 PM:- Created: 3/04/2018; Acct: 01; Chart: 113010; $Amount: -467.29; $Tax: -32.71; REFNO: 800981; DESCR: Client Bill 37; Owner Code: NMEMO; Owner: 23; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 5:09:15 PM:- Created: 3/04/2018; Acct: 01; Chart: 145040; $Amount: 467.29; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 37; Owner Code: NMEMO; Owner: 23; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 5:11:46 PM:- Created: 3/04/2018; Acct: 01; Chart: 113020; $Amount: 467.29; $Tax: 32.71; REFNO: 800981; DESCR: Client Bill 37; Owner Code: NMEMO; Owner: 23; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 5:11:49 PM:- Created: 3/04/2018; Acct: 01; Chart: 145040; $Amount: -467.29; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 37; Owner Code: NMEMO; Owner: 23; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 5:11:59 PM:- Created: 3/04/2018; Acct: 01; Chart: 145040; $Amount: -32.71; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 37; Owner Code: NMEMO; Owner: 23; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 5:12:08 PM:- Created: 3/04/2018; Acct: 01; Chart: 113010; $Amount: -467.29; $Tax: -32.71; REFNO: 800981; DESCR: Client Bill 37; Owner Code: NMEMO; Owner: 23; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 5:12:15 PM:- Created: 3/04/2018; Acct: 01; Chart: 145040; $Amount: 467.29; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 37; Owner Code: NMEMO; Owner: 23; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 5:12:26 PM:- Created: 3/04/2018; Acct: 01; Chart: 113010; $Amount: -467.29; $Tax: -32.71; REFNO: 800981; DESCR: Client Bill 37; Owner Code: NMEMO; Owner: 23; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 5:12:33 PM:- Created: 3/04/2018; Acct: 01; Chart: 145040; $Amount: 467.29; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 37; Owner Code: NMEMO; Owner: 23; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 5:15:27 PM:- Created: 3/04/2018; Acct: 01; Chart: 113020; $Amount: 467.29; $Tax: 32.71; REFNO: 800981; DESCR: Client Bill 37; Owner Code: NMEMO; Owner: 23; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 5:15:27 PM:- Created: 3/04/2018; Acct: 01; Chart: 145040; $Amount: -467.29; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 37; Owner Code: NMEMO; Owner: 23; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 5:15:27 PM:- Created: 3/04/2018; Acct: 01; Chart: 145040; $Amount: -32.71; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 37; Owner Code: NMEMO; Owner: 23; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 5:15:27 PM:- Created: 3/04/2018; Acct: 01; Chart: 113010; $Amount: -467.29; $Tax: -32.71; REFNO: 800981; DESCR: Client Bill 37; Owner Code: NMEMO; Owner: 23; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 5:15:27 PM:- Created: 3/04/2018; Acct: 01; Chart: 145040; $Amount: 467.29; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 37; Owner Code: NMEMO; Owner: 23; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 5:15:27 PM:- Created: 3/04/2018; Acct: 01; Chart: 113010; $Amount: -467.29; $Tax: -32.71; REFNO: 800981; DESCR: Client Bill 37; Owner Code: NMEMO; Owner: 23; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 5:15:27 PM:- Created: 3/04/2018; Acct: 01; Chart: 145040; $Amount: 467.29; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 37; Owner Code: NMEMO; Owner: 23; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 5:22:29 PM:- Created: 3/04/2018; Acct: 01; Chart: 113020; $Amount: 467.29; $Tax: 32.71; REFNO: 800981; DESCR: Client Bill 37; Owner Code: NMEMO; Owner: 23; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 5:22:29 PM:- Created: 3/04/2018; Acct: 01; Chart: 145040; $Amount: -467.29; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 37; Owner Code: NMEMO; Owner: 23; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 5:22:29 PM:- Created: 3/04/2018; Acct: 01; Chart: 145040; $Amount: -32.71; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 37; Owner Code: NMEMO; Owner: 23; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 5:23:15 PM:- Created: 3/04/2018; Acct: 01; Chart: 113010; $Amount: -467.29; $Tax: -32.71; REFNO: 800981; DESCR: Client Bill 37; Owner Code: NMEMO; Owner: 23; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 5:23:15 PM:- Created: 3/04/2018; Acct: 01; Chart: 145040; $Amount: 467.29; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 37; Owner Code: NMEMO; Owner: 23; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 5:23:15 PM:- Created: 3/04/2018; Acct: 01; Chart: 113010; $Amount: -467.29; $Tax: -32.71; REFNO: 800981; DESCR: Client Bill 37; Owner Code: NMEMO; Owner: 23; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 5:23:15 PM:- Created: 3/04/2018; Acct: 01; Chart: 145040; $Amount: 467.29; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 37; Owner Code: NMEMO; Owner: 23; Invoice: -1; Creditor Code: ; WHO: ABC
3/04/2018 5:23:15 PM:- Created: 3/04/2018; Acct: 01; Chart: 145040; $Amount: 32.71; $Tax: 0.00; REFNO: 800981; DESCR: Client Bill 37; Owner Code: NMEMO; Owner: 23; Invoice: -1; Creditor Code: ; WHO: ABC
